patchID,team1_Name,team2_Name,mapName,team1Score,team2Score,agent1,agent2,agent3,agent4,agent5,agent6,agent7,agent8,agent9,agent10
8.05,BLEED,ZETA DIVISION,Sunset,9,13,Kayo,Gekko,Cypher,Omen,Raze,Omen,Chamber,Phoenix,Sova,Viper
8.05,BLEED,ZETA DIVISION,Ascent,13,9,Sova,Omen,Jett,Killjoy,Kayo,Killjoy,Sova,Omen,Jett,Kayo
8.05,BLEED,ZETA DIVISION,Lotus,8,13,Omen,Fade,Viper,Killjoy,Raze,Chamber,Viper,Omen,Gekko,Neon
8.07,Gen.G,DRX,Bind,10,13,Raze,Cypher,Brimstone,Skye,Viper,Cypher,Viper,Kayo,Brimstone,Raze
8.07,Gen.G,DRX,Ascent,13,9,Kayo,Killjoy,Omen,Jett,Sova,Jett,Sova,Kayo,Omen,Killjoy
8.07,Gen.G,DRX,Split,7,13,Viper,Jett,Raze,Omen,Skye,Omen,Cypher,Skye,Raze,Viper
8.07,BLEED,DetonatioN FocusMe,Lotus,9,13,Omen,Viper,Killjoy,Fade,Raze,Omen,Fade,Viper,Killjoy,Raze
8.07,BLEED,DetonatioN FocusMe,Split,13,7,Skye,Omen,Viper,Raze,Jett,Omen,Raze,Skye,Viper,Cypher
8.07,BLEED,DetonatioN FocusMe,Ascent,13,4,Sova,Jett,Kayo,Omen,Killjoy,Raze,Kayo,Omen,Viper,Cypher
8.07,Global Esports,Rex Regum Qeon,Lotus,13,10,Viper,Raze,Killjoy,Fade,Omen,Fade,Raze,Killjoy,Omen,Viper
8.07,Global Esports,Rex Regum Qeon,Icebox,13,4,Jett,Viper,Sage,Killjoy,Gekko,Jett,Killjoy,Viper,Gekko,Sova
8.07,Team Secret,Paper Rex,Icebox,13,9,Kayo,Viper,Sova,Jett,Killjoy,Kayo,Killjoy,Viper,Sage,Jett
8.07,Team Secret,Paper Rex,Sunset,13,8,Raze,Sova,Breach,Omen,Cypher,Viper,Kayo,Omen,Gekko,Raze
8.07,T1,Talon Esports,Lotus,11,13,Omen,Fade,Viper,Chamber,Raze,Omen,Gekko,Neon,Viper,Chamber
8.07,T1,Talon Esports,Bind,10,13,Viper,Raze,Harbor,Gekko,Skye,Viper,Raze,Harbor,Skye,Gekko
8.07,Gen.G,ZETA DIVISION,Split,13,8,Omen,Jett,Skye,Raze,Viper,Viper,Yoru,Chamber,Astra,Breach
8.07,Gen.G,ZETA DIVISION,Ascent,14,12,Jett,Kayo,Sova,Killjoy,Omen,Jett,Omen,Killjoy,Sova,Kayo
8.07,Team Secret,DetonatioN FocusMe,Lotus,13,4,Raze,Omen,Fade,Viper,Killjoy,Viper,Omen,Fade,Killjoy,Raze
8.07,Team Secret,DetonatioN FocusMe,Breeze,9,13,Sova,Viper,Kayo,Jett,Cypher,Sova,Cypher,Yoru,Omen,Viper
8.07,Team Secret,DetonatioN FocusMe,Sunset,13,2,Cypher,Raze,Sova,Omen,Breach,Raze,Omen,Viper,Cypher,Gekko
8.07,Global Esports,Paper Rex,Sunset,4,13,Omen,Gekko,Kayo,Killjoy,Sage,Gekko,Sage,Omen,Raze,Breach
8.07,Global Esports,Paper Rex,Icebox,7,13,Viper,Jett,Killjoy,Gekko,Sage,Sage,Kayo,Killjoy,Viper,Jett
8.07,BLEED,Paper Rex,Ascent,5,13,Killjoy,Omen,Jett,Sova,Kayo,Kayo,Omen,Jett,Sova,Sage
8.07,BLEED,Paper Rex,Bind,6,13,Brimstone,Viper,Raze,Skye,Gekko,Brimstone,Gekko,Skye,Harbor,Raze
8.07,Global Esports,DetonatioN FocusMe,Split,10,13,Omen,Raze,Cypher,Viper,Skye,Omen,Skye,Raze,Cypher,Viper
8.07,Global Esports,DetonatioN FocusMe,Lotus,13,5,Fade,Omen,Raze,Viper,Killjoy,Fade,Killjoy,Raze,Viper,Omen
8.07,Global Esports,DetonatioN FocusMe,Ascent,13,11,Jett,Sova,Killjoy,Kayo,Omen,Kayo,Viper,Raze,Cypher,Omen
8.07,T1,ZETA DIVISION,Bind,11,13,Skye,Raze,Harbor,Viper,Gekko,Raze,Gekko,Brimstone,Skye,Viper
8.07,T1,ZETA DIVISION,Lotus,13,9,Viper,Chamber,Omen,Raze,Fade,Chamber,Viper,Omen,Neon,Gekko
8.07,T1,ZETA DIVISION,Sunset,13,10,Gekko,Raze,Omen,Kayo,Cypher,Viper,Sova,Omen,Phoenix,Chamber
8.07,Team Secret,Talon Esports,Sunset,13,11,Breach,Cypher,Raze,Omen,Sova,Omen,Breach,Raze,Fade,Cypher
8.07,Team Secret,Talon Esports,Lotus,11,13,Fade,Killjoy,Viper,Omen,Raze,Viper,Raze,Killjoy,Fade,Omen
8.07,Team Secret,Talon Esports,Breeze,10,13,Sova,Jett,Kayo,Viper,Cypher,Yoru,Viper,Jett,Sova,Cypher
8.07,BLEED,DRX,Bind,9,13,Viper,Brimstone,Skye,Gekko,Raze,Brimstone,Viper,Cypher,Raze,Kayo
8.07,BLEED,DRX,Breeze,4,13,Sova,Cypher,Yoru,Jett,Viper,Jett,Viper,Astra,Sova,Cypher
8.07,Gen.G,Rex Regum Qeon,Breeze,13,3,Astra,Viper,Jett,Yoru,Sova,Viper,Cypher,Jett,Yoru,Sova
8.07,Gen.G,Rex Regum Qeon,Ascent,11,13,Jett,Sova,Kayo,Omen,Killjoy,Jett,Kayo,Sova,Omen,Killjoy
8.07,Gen.G,Rex Regum Qeon,Split,10,13,Raze,Viper,Jett,Omen,Skye,Raze,Skye,Viper,Cypher,Omen
8.07,Team Secret,T1,Lotus,7,13,Raze,Viper,Omen,Fade,Killjoy,Viper,Omen,Chamber,Fade,Raze
8.07,Team Secret,T1,Sunset,11,13,Sova,Breach,Cypher,Raze,Omen,Kayo,Cypher,Raze,Omen,Gekko
8.07,Paper Rex,Talon Esports,Lotus,13,0,Raze,Jett,Skye,Omen,Breach,Viper,Fade,Omen,Killjoy,Raze
8.07,Paper Rex,Talon Esports,Bind,7,13,Raze,Skye,Brimstone,Gekko,Harbor,Harbor,Viper,Raze,Skye,Gekko
8.07,Paper Rex,Talon Esports,Sunset,13,9,Breach,Gekko,Raze,Omen,Sage,Kayo,Cypher,Sova,Neon,Omen
8.07,Gen.G,T1,Ascent,9,13,Kayo,Sova,Jett,Killjoy,Omen,Kayo,Sova,Jett,Omen,Killjoy
8.07,Gen.G,T1,Sunset,13,8,Kayo,Omen,Cypher,Jett,Sova,Gekko,Omen,Cypher,Kayo,Raze
8.07,Gen.G,T1,Breeze,7,13,Jett,Sova,Viper,Astra,Yoru,Jett,Harbor,Viper,Sova,Yoru
8.07,DRX,Paper Rex,Lotus,6,13,Killjoy,Viper,Fade,Omen,Raze,Skye,Jett,Omen,Raze,Breach
8.07,DRX,Paper Rex,Ascent,13,10,Cypher,Omen,Viper,Jett,Kayo,Omen,Sage,Sova,Kayo,Jett
8.07,DRX,Paper Rex,Bind,6,13,Cypher,Viper,Raze,Brimstone,Kayo,Gekko,Raze,Brimstone,Skye,Harbor
8.07,T1,Paper Rex,Lotus,3,13,Fade,Raze,Omen,Chamber,Viper,Raze,Omen,Skye,Breach,Jett
8.07,T1,Paper Rex,Sunset,5,13,Cypher,Kayo,Raze,Gekko,Omen,Breach,Sage,Raze,Omen,Gekko
8.07,Gen.G,DRX,Bind,8,13,Brimstone,Skye,Cypher,Raze,Viper,Brimstone,Kayo,Viper,Raze,Cypher
8.07,Gen.G,DRX,Sunset,13,11,Omen,Cypher,Jett,Kayo,Sova,Gekko,Cypher,Breach,Raze,Omen
8.07,Gen.G,DRX,Ascent,13,8,Jett,Kayo,Killjoy,Sova,Omen,Viper,Omen,Kayo,Jett,Cypher
8.07,T1,Gen.G,Lotus,2,13,Raze,Breach,Omen,Skye,Neon,Omen,Raze,Killjoy,Fade,Viper
8.07,T1,Gen.G,Icebox,11,13,Sova,Viper,Chamber,Sage,Reyna,Kayo,Jett,Killjoy,Viper,Gekko
8.07,T1,Gen.G,Bind,9,13,Gekko,Harbor,Kayo,Viper,Raze,Brimstone,Viper,Skye,Cypher,Raze
8.07,Paper Rex,Gen.G,Lotus,9,13,Raze,Omen,Breach,Skye,Jett,Raze,Viper,Omen,Killjoy,Fade
8.07,Paper Rex,Gen.G,Sunset,13,9,Raze,Gekko,Breach,Omen,Sage,Cypher,Jett,Sova,Kayo,Omen
8.07,Paper Rex,Gen.G,Icebox,13,11,Kayo,Jett,Killjoy,Sage,Viper,Jett,Gekko,Killjoy,Viper,Kayo
8.07,Paper Rex,Gen.G,Bind,9,13,Raze,Harbor,Skye,Gekko,Brimstone,Viper,Raze,Cypher,Skye,Brimstone
8.07,Paper Rex,Gen.G,Split,13,8,Jett,Skye,Viper,Omen,Raze,Raze,Skye,Jett,Omen,Viper
