year,team1Encoded,team2Encoded,encodedMapName,team1Score,team2Score,agent1Encoded,agent2Encoded,agent3Encoded,agent4Encoded,agent5Encoded,agent6Encoded,agent7Encoded,agent8Encoded,agent9Encoded,agent10Encoded,team1Agents,team2Agents
2022,58,16,8,15,13,8,3,0,4,13,2,9,19,8,3,"8, 3, 0, 4, 13","2, 9, 19, 8, 3"
2022,58,16,3,13,5,6,3,0,14,21,0,3,6,21,14,"6, 3, 0, 14, 21","0, 3, 6, 21, 14"
2022,58,16,4,15,13,8,14,13,18,0,14,11,9,6,13,"8, 14, 13, 18, 0","14, 11, 9, 6, 13"
2022,73,75,2,13,8,11,9,4,6,13,11,9,4,6,2,"11, 9, 4, 6, 13","11, 9, 4, 6, 2"
2022,73,75,7,13,1,3,7,0,8,16,20,4,0,7,18,"3, 7, 0, 8, 16","20, 4, 0, 7, 18"
2022,49,0,6,13,10,21,7,8,18,0,0,8,21,7,18,"21, 7, 8, 18, 0","0, 8, 21, 7, 18"
2022,49,0,4,9,13,13,18,8,4,0,8,18,4,0,13,"13, 18, 8, 4, 0","8, 18, 4, 0, 13"
2022,49,0,3,10,13,3,21,4,0,9,21,14,3,9,0,"3, 21, 4, 0, 9","21, 14, 3, 9, 0"
2022,52,32,3,11,13,7,4,9,3,0,0,14,3,9,21,"7, 4, 9, 3, 0","0, 14, 3, 9, 21"
2022,52,32,8,14,16,2,4,9,8,0,18,8,21,19,13,"2, 4, 9, 8, 0","18, 8, 21, 19, 13"
2022,16,68,7,14,12,9,3,7,8,4,3,7,0,8,16,"9, 3, 7, 8, 4","3, 7, 0, 8, 16"
2022,16,68,2,9,13,0,21,4,9,13,11,4,2,9,6,"0, 21, 4, 9, 13","11, 4, 2, 9, 6"
2022,16,68,4,13,10,0,8,4,13,9,11,2,6,16,18,"0, 8, 4, 13, 9","11, 2, 6, 16, 18"
2022,32,0,7,12,14,4,16,8,2,3,8,7,0,16,3,"4, 16, 8, 2, 3","8, 7, 0, 16, 3"
2022,32,0,6,13,6,8,0,18,7,21,8,18,7,0,21,"8, 0, 18, 7, 21","8, 18, 7, 0, 21"
2022,32,0,3,16,14,9,14,3,0,21,21,0,9,3,14,"9, 14, 3, 0, 21","21, 0, 9, 3, 14"
2022,16,73,4,13,8,4,0,8,13,18,11,2,18,6,14,"4, 0, 8, 13, 18","11, 2, 18, 6, 14"
2022,16,73,6,6,13,0,8,4,3,13,9,7,0,4,20,"0, 8, 4, 3, 13","9, 7, 0, 4, 20"
2022,16,73,1,6,13,11,0,9,3,4,16,0,3,14,11,"11, 0, 9, 3, 4","16, 0, 3, 14, 11"
2022,68,75,8,13,9,0,4,18,13,8,0,18,11,13,21,"0, 4, 18, 13, 8","0, 18, 11, 13, 21"
2022,68,75,4,8,13,14,6,2,18,11,11,6,18,16,13,"14, 6, 2, 18, 11","11, 6, 18, 16, 13"
2022,68,75,7,13,15,3,0,7,16,8,0,16,8,3,7,"3, 0, 7, 16, 8","0, 16, 8, 3, 7"
2022,52,49,2,8,13,14,4,0,9,2,11,9,13,14,6,"14, 4, 0, 9, 2","11, 9, 13, 14, 6"
2022,52,49,6,13,8,0,7,20,9,18,8,21,7,0,18,"0, 7, 20, 9, 18","8, 21, 7, 0, 18"
2022,52,49,8,14,12,8,0,9,2,4,4,3,8,18,2,"8, 0, 9, 2, 4","4, 3, 8, 18, 2"
2022,16,75,6,13,9,0,8,4,3,13,18,0,8,20,7,"0, 8, 4, 3, 13","18, 0, 8, 20, 7"
2022,16,75,2,13,9,0,4,13,9,21,6,0,4,2,9,"0, 4, 13, 9, 21","6, 0, 4, 2, 9"
2022,0,52,8,7,13,3,0,8,2,16,2,0,9,8,4,"3, 0, 8, 2, 16","2, 0, 9, 8, 4"
2022,0,52,4,6,13,4,8,0,18,13,13,0,20,18,16,"4, 8, 0, 18, 13","13, 0, 20, 18, 16"
2022,26,32,2,13,4,4,2,8,9,0,0,8,4,2,9,"4, 2, 8, 9, 0","0, 8, 4, 2, 9"
2022,26,32,6,14,12,0,3,20,18,21,7,0,18,8,21,"0, 3, 20, 18, 21","7, 0, 18, 8, 21"
2022,58,16,3,13,10,0,3,21,14,6,21,0,3,8,4,"0, 3, 21, 14, 6","21, 0, 3, 8, 4"
2022,58,16,4,13,4,0,14,13,8,18,0,8,4,13,9,"0, 14, 13, 8, 18","0, 8, 4, 13, 9"
2022,51,73,2,13,6,0,9,4,14,2,2,6,9,11,4,"0, 9, 4, 14, 2","2, 6, 9, 11, 4"
2022,51,73,1,5,13,14,0,16,3,9,3,0,16,11,14,"14, 0, 16, 3, 9","3, 0, 16, 11, 14"
2022,51,73,4,11,13,8,13,0,18,4,6,18,13,11,14,"8, 13, 0, 18, 4","6, 18, 13, 11, 14"
2022,22,52,4,7,13,0,11,16,13,18,0,20,18,13,16,"0, 11, 16, 13, 18","0, 20, 18, 13, 16"
2022,22,52,7,6,13,0,7,3,8,16,16,3,8,7,0,"0, 7, 3, 8, 16","16, 3, 8, 7, 0"
2022,32,16,2,11,13,0,8,4,9,2,0,21,4,9,13,"0, 8, 4, 9, 2","0, 21, 4, 9, 13"
2022,32,16,1,13,3,11,3,19,14,9,14,0,3,9,5,"11, 3, 19, 14, 9","14, 0, 3, 9, 5"
2022,32,16,7,4,13,16,2,8,3,4,9,8,7,4,3,"16, 2, 8, 3, 4","9, 8, 7, 4, 3"
2022,51,22,8,9,13,2,20,9,0,18,8,0,13,3,21,"2, 20, 9, 0, 18","8, 0, 13, 3, 21"
2022,51,22,2,15,13,2,0,4,14,9,11,14,13,9,6,"2, 0, 4, 14, 9","11, 14, 13, 9, 6"
2022,51,22,4,16,14,0,8,4,13,18,0,11,18,13,16,"0, 8, 4, 13, 18","0, 11, 18, 13, 16"
2022,26,58,2,13,11,2,0,8,9,4,21,13,9,0,4,"2, 0, 8, 9, 4","21, 13, 9, 0, 4"
2022,26,58,7,13,10,8,5,18,4,7,3,4,2,8,16,"8, 5, 18, 4, 7","3, 4, 2, 8, 16"
2022,73,52,6,13,4,4,0,7,9,20,0,7,18,9,20,"4, 0, 7, 9, 20","0, 7, 18, 9, 20"
2022,73,52,1,4,13,0,16,3,14,11,0,3,9,11,14,"0, 16, 3, 14, 11","0, 3, 9, 11, 14"
2022,73,52,7,11,13,3,7,16,8,0,8,7,0,16,3,"3, 7, 16, 8, 0","8, 7, 0, 16, 3"
2022,58,51,6,14,12,8,0,3,18,7,0,9,18,7,20,"8, 0, 3, 18, 7","0, 9, 18, 7, 20"
2022,58,51,2,10,13,21,0,9,4,13,2,0,14,4,9,"21, 0, 9, 4, 13","2, 0, 14, 4, 9"
2022,58,51,7,17,15,2,4,3,16,8,3,0,7,16,8,"2, 4, 3, 16, 8","3, 0, 7, 16, 8"
2022,73,16,2,9,13,2,4,9,14,0,9,21,11,4,13,"2, 4, 9, 14, 0","9, 21, 11, 4, 13"
2022,73,16,6,5,13,0,20,4,9,7,0,13,3,8,4,"0, 20, 4, 9, 7","0, 13, 3, 8, 4"
2022,26,52,4,13,3,4,0,8,21,2,0,20,18,13,16,"4, 0, 8, 21, 2","0, 20, 18, 13, 16"
2022,26,52,7,9,13,7,0,3,4,8,0,16,8,3,7,"7, 0, 3, 4, 8","0, 16, 8, 3, 7"
2022,26,52,6,13,5,18,0,8,3,20,0,9,20,7,18,"18, 0, 8, 3, 20","0, 9, 20, 7, 18"
2022,16,58,8,13,15,6,9,8,2,3,0,8,4,13,3,"6, 9, 8, 2, 3","0, 8, 4, 13, 3"
2022,16,58,7,13,7,3,4,8,7,9,3,8,4,16,2,"3, 4, 8, 7, 9","3, 8, 4, 16, 2"
2022,16,58,6,13,5,4,3,8,0,13,0,8,3,18,7,"4, 3, 8, 0, 13","0, 8, 3, 18, 7"
2022,52,16,8,6,13,0,2,9,8,4,13,6,9,8,3,"0, 2, 9, 8, 4","13, 6, 9, 8, 3"
2022,52,16,3,8,13,3,9,0,14,20,0,21,9,4,3,"3, 9, 0, 14, 20","0, 21, 9, 4, 3"
2022,52,16,7,13,6,16,8,7,0,3,4,3,9,7,8,"16, 8, 7, 0, 3","4, 3, 9, 7, 8"
2022,52,16,6,7,13,0,7,9,18,20,4,13,3,0,8,"0, 7, 9, 18, 20","4, 13, 3, 0, 8"
2022,26,16,7,3,13,8,7,18,4,5,21,7,3,8,9,"8, 7, 18, 4, 5","21, 7, 3, 8, 9"
2022,26,16,3,13,7,4,0,21,3,11,9,3,21,4,0,"4, 0, 21, 3, 11","9, 3, 21, 4, 0"
2022,26,16,6,7,13,0,3,8,18,20,3,4,0,13,8,"0, 3, 8, 18, 20","3, 4, 0, 13, 8"
2022,26,16,4,13,7,0,2,8,4,21,4,8,0,13,21,"0, 2, 8, 4, 21","4, 8, 0, 13, 21"
2022,26,16,1,9,13,18,20,2,4,5,14,11,19,16,3,"18, 20, 2, 4, 5","14, 11, 19, 16, 3"
2022,34,38,1,13,15,14,3,9,11,0,9,14,4,3,0,"14, 3, 9, 11, 0","9, 14, 4, 3, 0"
2022,34,38,2,13,10,4,9,6,11,13,4,0,14,9,2,"4, 9, 6, 11, 13","4, 0, 14, 9, 2"
2022,34,38,3,15,13,0,7,3,4,9,14,0,21,9,3,"0, 7, 3, 4, 9","14, 0, 21, 9, 3"
2022,50,25,3,11,13,3,0,14,8,9,0,21,9,14,3,"3, 0, 14, 8, 9","0, 21, 9, 14, 3"
2022,50,25,1,15,13,3,0,9,11,14,0,14,20,9,3,"3, 0, 9, 11, 14","0, 14, 20, 9, 3"
2022,50,25,2,19,17,13,0,11,14,9,2,12,4,6,9,"13, 0, 11, 14, 9","2, 12, 4, 6, 9"
2022,72,64,3,13,11,14,9,21,0,3,14,9,3,21,0,"14, 9, 21, 0, 3","14, 9, 3, 21, 0"
2022,72,64,7,7,13,16,21,8,4,7,3,4,7,16,8,"16, 21, 8, 4, 7","3, 4, 7, 16, 8"
2022,72,64,2,11,13,14,9,0,4,2,13,4,21,0,9,"14, 9, 0, 4, 2","13, 4, 21, 0, 9"
2022,66,57,2,10,13,13,4,21,0,9,13,20,0,4,9,"13, 4, 21, 0, 9","13, 20, 0, 4, 9"
2022,66,57,6,15,17,0,7,18,9,20,4,13,8,0,3,"0, 7, 18, 9, 20","4, 13, 8, 0, 3"
2022,34,57,6,13,9,0,18,7,4,11,13,3,4,0,8,"0, 18, 7, 4, 11","13, 3, 4, 0, 8"
2022,34,57,2,13,11,6,4,11,13,9,20,13,9,0,4,"6, 4, 11, 13, 9","20, 13, 9, 0, 4"
2022,38,66,1,13,8,3,4,0,9,14,3,0,9,14,5,"3, 4, 0, 9, 14","3, 0, 9, 14, 5"
2022,38,66,6,17,15,20,18,0,7,9,7,20,9,0,18,"20, 18, 0, 7, 9","7, 20, 9, 0, 18"
2022,50,64,4,13,6,13,0,8,21,4,8,4,13,21,0,"13, 0, 8, 21, 4","8, 4, 13, 21, 0"
2022,50,64,1,8,13,11,14,0,3,9,14,11,9,3,19,"11, 14, 0, 3, 9","14, 11, 9, 3, 19"
2022,50,64,2,13,9,11,9,0,14,13,9,4,0,13,21,"11, 9, 0, 14, 13","9, 4, 0, 13, 21"
2022,25,72,7,6,13,8,7,18,0,4,21,8,16,4,2,"8, 7, 18, 0, 4","21, 8, 16, 4, 2"
2022,25,72,3,12,14,9,14,0,3,21,3,14,9,0,21,"9, 14, 0, 3, 21","3, 14, 9, 0, 21"
2022,64,38,6,15,17,18,0,7,20,9,18,0,20,9,7,"18, 0, 7, 20, 9","18, 0, 20, 9, 7"
2022,64,38,1,13,7,14,9,11,19,3,0,9,14,4,3,"14, 9, 11, 19, 3","0, 9, 14, 4, 3"
2022,64,38,4,13,11,8,13,4,21,0,0,9,4,18,13,"8, 13, 4, 21, 0","0, 9, 4, 18, 13"
2022,57,72,1,13,7,3,20,14,9,19,9,18,3,0,14,"3, 20, 14, 9, 19","9, 18, 3, 0, 14"
2022,57,72,3,13,8,4,9,0,3,21,14,0,3,21,9,"4, 9, 0, 3, 21","14, 0, 3, 21, 9"
2022,34,50,4,13,5,0,4,13,8,18,0,21,13,8,4,"0, 4, 13, 8, 18","0, 21, 13, 8, 4"
2022,34,50,3,13,7,7,0,4,9,3,8,9,14,0,3,"7, 0, 4, 9, 3","8, 9, 14, 0, 3"
2022,64,57,2,13,7,0,13,9,4,21,4,13,6,9,11,"0, 13, 9, 4, 21","4, 13, 6, 9, 11"
2022,64,57,6,13,10,18,7,9,0,8,4,3,13,0,8,"18, 7, 9, 0, 8","4, 3, 13, 0, 8"
2022,50,64,3,10,13,8,3,14,0,9,3,0,14,9,21,"8, 3, 14, 0, 9","3, 0, 14, 9, 21"
2022,50,64,1,6,13,14,11,0,3,9,9,19,11,3,14,"14, 11, 0, 3, 9","9, 19, 11, 3, 14"
2022,50,64,2,3,13,0,13,9,12,14,13,9,4,0,21,"0, 13, 9, 12, 14","13, 9, 4, 0, 21"
2022,34,64,3,7,13,7,0,4,3,9,14,9,21,3,0,"7, 0, 4, 3, 9","14, 9, 21, 3, 0"
2022,34,64,6,6,13,4,0,11,18,7,18,0,20,9,7,"4, 0, 11, 18, 7","18, 0, 20, 9, 7"
2022,34,64,4,9,13,4,18,13,8,0,21,0,4,8,13,"4, 18, 13, 8, 0","21, 0, 4, 8, 13"
2022,26,29,0,13,11,4,21,0,2,8,3,9,4,0,2,"4, 21, 0, 2, 8","3, 9, 4, 0, 2"
2022,26,29,3,5,13,21,0,11,3,4,3,14,0,21,11,"21, 0, 11, 3, 4","3, 14, 0, 21, 11"
2022,26,29,4,13,8,1,2,11,19,16,0,11,13,4,18,"1, 2, 11, 19, 16","0, 11, 13, 4, 18"
2022,51,48,4,13,10,13,8,0,18,4,0,4,8,18,13,"13, 8, 0, 18, 4","0, 4, 8, 18, 13"
2022,51,48,2,13,10,0,4,9,2,14,13,12,4,0,9,"0, 4, 9, 2, 14","13, 12, 4, 0, 9"
2022,20,49,2,8,13,2,9,11,6,4,6,13,14,9,11,"2, 9, 11, 6, 4","6, 13, 14, 9, 11"
2022,20,49,6,9,13,0,7,20,18,8,3,13,0,4,8,"0, 7, 20, 18, 8","3, 13, 0, 4, 8"
2022,52,53,1,16,18,14,0,11,9,3,3,9,0,14,11,"14, 0, 11, 9, 3","3, 9, 0, 14, 11"
2022,52,53,7,13,5,0,16,3,7,8,8,2,4,3,16,"0, 16, 3, 7, 8","8, 2, 4, 3, 16"
2022,52,53,6,13,3,0,9,18,20,7,7,18,0,20,9,"0, 9, 18, 20, 7","7, 18, 0, 20, 9"
2022,26,51,4,8,13,2,0,4,21,8,13,4,0,8,18,"2, 0, 4, 21, 8","13, 4, 0, 8, 18"
2022,26,51,7,11,13,4,8,18,5,7,4,8,16,7,3,"4, 8, 18, 5, 7","4, 8, 16, 7, 3"
2022,73,74,2,16,14,9,4,14,11,2,9,14,6,13,11,"9, 4, 14, 11, 2","9, 14, 6, 13, 11"
2022,73,74,4,13,4,11,13,18,6,4,0,4,13,8,18,"11, 13, 18, 6, 4","0, 4, 13, 8, 18"
2022,58,64,0,10,13,0,16,4,2,20,8,2,3,4,21,"0, 16, 4, 2, 20","8, 2, 3, 4, 21"
2022,58,64,7,13,7,16,8,0,7,3,8,16,4,7,3,"16, 8, 0, 7, 3","8, 16, 4, 7, 3"
2022,58,64,4,7,13,8,0,2,4,18,13,0,21,8,4,"8, 0, 2, 4, 18","13, 0, 21, 8, 4"
2022,52,49,1,7,13,3,0,11,14,9,11,19,14,9,3,"3, 0, 11, 14, 9","11, 19, 14, 9, 3"
2022,52,49,6,13,10,0,9,20,18,7,4,3,13,0,8,"0, 9, 20, 18, 7","4, 3, 13, 0, 8"
2022,52,49,0,13,3,2,0,3,4,9,2,0,4,9,3,"2, 0, 3, 4, 9","2, 0, 4, 9, 3"
2022,22,68,6,13,11,0,21,20,13,18,3,12,13,0,18,"0, 21, 20, 13, 18","3, 12, 13, 0, 18"
2022,22,68,3,13,10,8,4,0,3,9,2,0,5,14,3,"8, 4, 0, 3, 9","2, 0, 5, 14, 3"
2022,16,0,3,14,12,21,3,8,0,4,0,21,3,14,9,"21, 3, 8, 0, 4","0, 21, 3, 14, 9"
2022,16,0,7,13,10,4,8,3,9,7,16,21,8,3,7,"4, 8, 3, 9, 7","16, 21, 8, 3, 7"
2022,73,64,1,18,16,3,0,16,11,14,3,19,11,14,9,"3, 0, 16, 11, 14","3, 19, 11, 14, 9"
2022,73,64,6,13,9,20,18,0,7,4,0,20,7,18,9,"20, 18, 0, 7, 4","0, 20, 7, 18, 9"
2022,53,20,4,13,11,6,2,11,18,14,0,20,4,9,13,"6, 2, 11, 18, 14","0, 20, 4, 9, 13"
2022,53,20,0,11,13,13,3,4,0,20,0,3,8,16,13,"13, 3, 4, 0, 20","0, 3, 8, 16, 13"
2022,53,20,6,2,13,0,18,8,20,7,0,20,7,8,18,"0, 18, 8, 20, 7","0, 20, 7, 8, 18"
2022,29,48,7,5,13,8,2,4,18,11,8,3,7,21,16,"8, 2, 4, 18, 11","8, 3, 7, 21, 16"
2022,29,48,1,12,14,11,16,3,0,14,12,9,3,14,0,"11, 16, 3, 0, 14","12, 9, 3, 14, 0"
2022,0,68,3,13,4,9,21,0,3,14,3,14,11,6,21,"9, 21, 0, 3, 14","3, 14, 11, 6, 21"
2022,0,68,4,7,13,0,4,21,13,9,18,13,0,16,20,"0, 4, 21, 13, 9","18, 13, 0, 16, 20"
2022,0,68,2,13,6,11,9,4,6,13,13,6,18,4,11,"11, 9, 4, 6, 13","13, 6, 18, 4, 11"
2022,74,58,3,13,9,0,14,21,3,9,21,14,0,3,6,"0, 14, 21, 3, 9","21, 14, 0, 3, 6"
2022,74,58,1,7,13,0,14,9,3,11,3,18,0,20,14,"0, 14, 9, 3, 11","3, 18, 0, 20, 14"
2022,74,58,4,11,13,16,4,13,0,21,4,18,8,0,13,"16, 4, 13, 0, 21","4, 18, 8, 0, 13"
2022,16,22,0,7,13,4,8,13,3,19,4,20,2,9,0,"4, 8, 13, 3, 19","4, 20, 2, 9, 0"
2022,16,22,6,13,4,0,3,4,8,13,0,13,18,21,20,"0, 3, 4, 8, 13","0, 13, 18, 21, 20"
2022,16,22,1,5,13,19,14,16,3,11,19,11,9,14,3,"19, 14, 16, 3, 11","19, 11, 9, 14, 3"
2022,26,48,4,13,15,1,16,2,19,11,0,8,13,4,18,"1, 16, 2, 19, 11","0, 8, 13, 4, 18"
2022,26,48,0,13,4,0,21,2,4,8,0,3,2,12,4,"0, 21, 2, 4, 8","0, 3, 2, 12, 4"
2022,26,48,2,8,13,2,4,9,0,8,12,9,0,13,4,"2, 4, 9, 0, 8","12, 9, 0, 13, 4"
2022,49,20,7,13,11,7,3,8,4,16,16,11,7,8,18,"7, 3, 8, 4, 16","16, 11, 7, 8, 18"
2022,49,20,2,13,5,11,13,14,6,9,6,11,9,2,14,"11, 13, 14, 6, 9","6, 11, 9, 2, 14"
2022,16,0,3,13,9,3,9,0,21,4,3,0,21,14,9,"3, 9, 0, 21, 4","3, 0, 21, 14, 9"
2022,16,0,2,13,4,4,21,0,13,9,9,11,6,4,13,"4, 21, 0, 13, 9","9, 11, 6, 4, 13"
2022,64,58,7,5,13,4,3,8,7,16,8,7,16,0,3,"4, 3, 8, 7, 16","8, 7, 16, 0, 3"
2022,64,58,2,7,13,13,0,4,21,9,11,6,9,13,4,"13, 0, 4, 21, 9","11, 6, 9, 13, 4"
2022,51,49,3,12,14,3,14,21,0,9,21,9,3,0,14,"3, 14, 21, 0, 9","21, 9, 3, 0, 14"
2022,51,49,4,6,13,8,13,18,4,0,13,0,4,8,18,"8, 13, 18, 4, 0","13, 0, 4, 8, 18"
2022,73,16,2,19,17,14,4,11,2,9,4,0,9,21,13,"14, 4, 11, 2, 9","4, 0, 9, 21, 13"
2022,73,16,1,13,5,3,14,16,0,11,14,3,9,13,11,"3, 14, 16, 0, 11","14, 3, 9, 13, 11"
2022,52,48,1,7,13,0,3,14,18,20,12,9,0,14,3,"0, 3, 14, 18, 20","12, 9, 0, 14, 3"
2022,52,48,7,13,8,0,7,16,8,3,8,16,7,3,21,"0, 7, 16, 8, 3","8, 16, 7, 3, 21"
2022,52,48,2,13,8,0,2,9,4,14,12,0,9,4,13,"0, 2, 9, 4, 14","12, 0, 9, 4, 13"
2022,22,58,0,13,8,0,2,4,9,20,16,0,2,4,20,"0, 2, 4, 9, 20","16, 0, 2, 4, 20"
2022,22,58,6,13,11,0,18,20,13,21,0,9,18,20,7,"0, 18, 20, 13, 21","0, 9, 18, 20, 7"
2022,16,51,3,13,6,8,0,21,3,4,3,14,0,21,9,"8, 0, 21, 3, 4","3, 14, 0, 21, 9"
2022,16,51,2,13,11,19,9,4,11,13,9,2,14,0,4,"19, 9, 4, 11, 13","9, 2, 14, 0, 4"
2022,48,58,7,6,13,21,8,7,16,3,8,0,3,7,16,"21, 8, 7, 16, 3","8, 0, 3, 7, 16"
2022,48,58,4,7,13,18,13,0,8,4,8,0,13,4,18,"18, 13, 0, 8, 4","8, 0, 13, 4, 18"
2022,73,49,1,11,13,0,3,14,16,11,19,3,9,11,14,"0, 3, 14, 16, 11","19, 3, 9, 11, 14"
2022,73,49,4,6,13,6,18,4,11,13,4,18,8,0,13,"6, 18, 4, 11, 13","4, 18, 8, 0, 13"
2022,52,22,4,13,9,0,6,12,4,13,4,0,13,18,8,"0, 6, 12, 4, 13","4, 0, 13, 18, 8"
2022,52,22,2,11,13,14,0,2,9,4,6,14,9,11,13,"14, 0, 2, 9, 4","6, 14, 9, 11, 13"
2022,52,22,0,13,8,0,9,2,4,3,0,9,4,2,20,"0, 9, 2, 4, 3","0, 9, 4, 2, 20"
2022,73,58,3,7,13,21,3,11,6,14,0,3,21,14,6,"21, 3, 11, 6, 14","0, 3, 21, 14, 6"
2022,73,58,2,14,12,2,4,14,11,9,6,4,13,11,9,"2, 4, 14, 11, 9","6, 4, 13, 11, 9"
2022,73,58,6,13,9,0,20,7,4,18,18,7,0,9,20,"0, 20, 7, 4, 18","18, 7, 0, 9, 20"
2022,22,16,0,13,11,0,20,4,2,9,16,2,0,21,9,"0, 20, 4, 2, 9","16, 2, 0, 21, 9"
2022,22,16,7,10,13,3,2,16,0,8,3,9,4,7,8,"3, 2, 16, 0, 8","3, 9, 4, 7, 8"
2022,22,16,2,11,13,14,11,13,6,9,11,21,13,4,9,"14, 11, 13, 6, 9","11, 21, 13, 4, 9"
2022,49,52,7,13,10,7,3,8,16,4,0,16,8,7,3,"7, 3, 8, 16, 4","0, 16, 8, 7, 3"
2022,49,52,2,13,3,13,6,14,9,11,14,0,2,9,4,"13, 6, 14, 9, 11","14, 0, 2, 9, 4"
2022,16,73,3,11,13,8,0,3,21,4,3,0,4,9,21,"8, 0, 3, 21, 4","3, 0, 4, 9, 21"
2022,16,73,4,9,13,0,14,3,8,13,13,11,4,18,6,"0, 14, 3, 8, 13","13, 11, 4, 18, 6"
2022,52,73,7,13,8,8,3,0,16,7,3,8,16,2,4,"8, 3, 0, 16, 7","3, 8, 16, 2, 4"
2022,52,73,1,13,5,0,14,11,3,9,11,3,14,0,16,"0, 14, 11, 3, 9","11, 3, 14, 0, 16"
2022,52,73,6,8,13,9,18,7,0,20,7,0,4,18,20,"9, 18, 7, 0, 20","7, 0, 4, 18, 20"
2022,52,73,2,6,13,11,9,13,14,6,11,2,4,14,9,"11, 9, 13, 14, 6","11, 2, 4, 14, 9"
2022,52,73,4,13,10,13,0,12,6,4,6,18,13,11,4,"13, 0, 12, 6, 4","6, 18, 13, 11, 4"
2022,49,52,2,15,13,14,13,6,9,11,6,11,14,13,9,"14, 13, 6, 9, 11","6, 11, 14, 13, 9"
2022,49,52,7,6,13,16,7,8,4,3,7,0,3,16,8,"16, 7, 8, 4, 3","7, 0, 3, 16, 8"
2022,49,52,1,16,14,9,11,14,19,3,0,14,11,9,3,"9, 11, 14, 19, 3","0, 14, 11, 9, 3"
2022,49,52,4,13,5,0,4,13,18,8,13,12,0,4,6,"0, 4, 13, 18, 8","13, 12, 0, 4, 6"
2023,71,72,3,11,13,14,6,11,21,3,3,14,6,9,21,"14, 6, 11, 21, 3","3, 14, 6, 9, 21"
2023,71,72,4,9,13,14,13,6,18,11,18,11,14,13,6,"14, 13, 6, 18, 11","18, 11, 14, 13, 6"
2023,27,37,4,4,13,14,18,2,6,11,14,18,2,6,11,"14, 18, 2, 6, 11","14, 18, 2, 6, 11"
2023,27,37,3,7,13,3,6,8,14,9,21,6,3,14,11,"3, 6, 8, 14, 9","21, 6, 3, 14, 11"
2023,16,35,5,6,13,3,16,6,13,4,3,13,6,14,16,"3, 16, 6, 13, 4","3, 13, 6, 14, 16"
2023,16,35,4,13,8,0,3,4,16,13,9,13,18,19,4,"0, 3, 4, 16, 13","9, 13, 18, 19, 4"
2023,16,35,0,6,13,2,3,11,4,16,4,13,9,19,22,"2, 3, 11, 4, 16","4, 13, 9, 19, 22"
2023,44,73,0,3,13,5,14,6,2,18,2,3,11,9,14,"5, 14, 6, 2, 18","2, 3, 11, 9, 14"
2023,44,73,2,13,11,9,6,13,14,11,4,2,14,11,9,"9, 6, 13, 14, 11","4, 2, 14, 11, 9"
2023,44,73,4,7,13,2,11,14,6,18,6,18,11,13,14,"2, 11, 14, 6, 18","6, 18, 11, 13, 14"
2023,57,26,5,13,8,19,16,0,13,20,8,0,21,13,16,"19, 16, 0, 13, 20","8, 0, 21, 13, 16"
2023,57,26,0,13,4,6,16,12,21,2,21,2,4,6,11,"6, 16, 12, 21, 2","21, 2, 4, 6, 11"
2023,17,25,0,8,13,11,9,18,19,2,5,4,6,2,11,"11, 9, 18, 19, 2","5, 4, 6, 2, 11"
2023,17,25,2,8,13,9,6,11,13,14,9,13,6,11,14,"9, 6, 11, 13, 14","9, 13, 6, 11, 14"
2023,13,45,4,8,13,8,6,18,13,4,13,6,8,16,18,"8, 6, 18, 13, 4","13, 6, 8, 16, 18"
2023,13,45,6,11,13,18,9,19,7,20,9,18,6,20,7,"18, 9, 19, 7, 20","9, 18, 6, 20, 7"
2023,5,49,0,9,13,3,16,2,9,11,16,6,11,3,22,"3, 16, 2, 9, 11","16, 6, 11, 3, 22"
2023,5,49,6,12,14,7,9,8,18,20,7,6,11,18,8,"7, 9, 8, 18, 20","7, 6, 11, 18, 8"
2023,72,37,5,12,14,13,3,6,14,16,8,18,13,14,6,"13, 3, 6, 14, 16","8, 18, 13, 14, 6"
2023,72,37,4,13,1,14,6,11,13,18,14,11,18,6,2,"14, 6, 11, 13, 18","14, 11, 18, 6, 2"
2023,72,37,3,13,7,3,21,9,14,6,6,14,3,21,11,"3, 21, 9, 14, 6","6, 14, 3, 21, 11"
2023,49,35,0,13,10,3,22,16,6,11,13,4,22,19,9,"3, 22, 16, 6, 11","13, 4, 22, 19, 9"
2023,49,35,8,13,8,3,11,8,16,2,2,18,8,9,19,"3, 11, 8, 16, 2","2, 18, 8, 9, 19"
2023,73,57,0,3,13,3,14,2,11,9,6,12,16,2,21,"3, 14, 2, 11, 9","6, 12, 16, 2, 21"
2023,73,57,4,13,7,13,11,18,14,6,0,12,13,19,16,"13, 11, 18, 14, 6","0, 12, 13, 19, 16"
2023,73,57,3,13,2,22,3,11,6,14,11,14,6,3,21,"22, 3, 11, 6, 14","11, 14, 6, 3, 21"
2023,25,45,4,11,13,18,13,6,9,11,18,11,6,16,13,"18, 13, 6, 9, 11","18, 11, 6, 16, 13"
2023,25,45,8,10,13,8,2,9,6,18,8,9,16,2,3,"8, 2, 9, 6, 18","8, 9, 16, 2, 3"
2023,72,49,8,3,13,2,9,6,8,3,2,11,8,16,3,"2, 9, 6, 8, 3","2, 11, 8, 16, 3"
2023,72,49,0,15,13,6,8,16,22,3,3,16,11,22,6,"6, 8, 16, 22, 3","3, 16, 11, 22, 6"
